customer_id,risk_tier
7700,Low Risk
7701,Medium Risk
7702,Low Risk
7703,Low Risk
7704,Medium Risk
7705,High Risk
7706,Medium Risk
7707,Low Risk
7708,Medium Risk
7709,Medium Risk
7710,Medium Risk
7711,Low Risk
7712,Medium Risk
7713,Low Risk
7714,Low Risk
7715,Medium Risk
7716,Medium Risk
7717,Medium Risk
7718,Medium Risk
7719,Medium Risk
7720,Low Risk
7721,Medium Risk
7722,Medium Risk
7723,Medium Risk
7724,Medium Risk
7725,High Risk
7726,Medium Risk
7727,Medium Risk
7728,Low Risk
7729,Low Risk
7730,Medium Risk
7731,Low Risk
7732,Low Risk
7733,Medium Risk
7734,Low Risk
7735,High Risk
7736,Medium Risk
7737,Medium Risk
7738,Low Risk
7739,Medium Risk
7740,Low Risk
7741,Low Risk
7742,Medium Risk
7743,Low Risk
7744,High Risk
7745,Medium Risk
7746,Low Risk
7747,Medium Risk
7748,Low Risk
7749,Low Risk
7750,Low Risk
7751,Medium Risk
7752,Medium Risk
7753,High Risk
7754,Low Risk
7755,Low Risk
7756,Medium Risk
7757,Low Risk
7758,Low Risk
7759,Medium Risk
7760,Medium Risk
7761,Medium Risk
7762,Low Risk
7763,Medium Risk
7764,Medium Risk
7765,Low Risk
7766,Medium Risk
7767,Low Risk
7768,Low Risk
7769,Medium Risk
7770,High Risk
7771,Low Risk
7772,Low Risk
7773,Low Risk
7774,Low Risk
7775,High Risk
7776,Medium Risk
7777,Medium Risk
7778,Medium Risk
7779,Low Risk
7780,Low Risk
7781,Medium Risk
7782,Medium Risk
7783,Medium Risk
7784,Low Risk
7785,Low Risk
7786,Medium Risk
7787,High Risk
7788,Medium Risk
7789,High Risk
7790,Low Risk
7791,Medium Risk
7792,Low Risk
7793,High Risk
7794,Medium Risk
7795,Medium Risk
7796,Medium Risk
7797,Medium Risk
7798,Medium Risk
7799,Medium Risk
7800,Medium Risk
7801,Low Risk
7802,Low Risk
7803,High Risk
7804,Low Risk
7805,Low Risk
7806,Low Risk
7807,Low Risk
7808,Medium Risk
7809,Medium Risk
7810,Medium Risk
7811,High Risk
7812,Low Risk
7813,Medium Risk
7814,Low Risk
7815,Low Risk
7816,Low Risk
7817,Medium Risk
7818,High Risk
7819,Low Risk
7820,Medium Risk
7821,Medium Risk
7822,Medium Risk
7823,Low Risk
7824,Low Risk
7825,High Risk
7826,Medium Risk
7827,Low Risk
7828,Medium Risk
7829,Low Risk
7830,High Risk
7831,Low Risk
7832,Medium Risk
7833,Low Risk
7834,Low Risk
7835,Low Risk
7836,High Risk
7837,Medium Risk
7838,Low Risk
7839,Medium Risk
7840,High Risk
7841,Low Risk
7842,Low Risk
7843,Medium Risk
7844,Low Risk
7845,Medium Risk
7846,Low Risk
7847,High Risk
7848,Low Risk
7849,Medium Risk
7850,Low Risk
7851,High Risk
7852,Low Risk
7853,Medium Risk
7854,Medium Risk
7855,Low Risk
7856,Medium Risk
7857,High Risk
7858,Medium Risk
7859,Low Risk
7860,Medium Risk
7861,High Risk
7862,Low Risk
7863,Medium Risk
7864,Medium Risk
7865,Low Risk
7866,Medium Risk
7867,Low Risk
7868,Medium Risk
7869,Medium Risk
7870,Low Risk
7871,Low Risk
7872,Medium Risk
7873,Medium Risk
7874,Low Risk
7875,Low Risk
7876,Low Risk
7877,High Risk
7878,Medium Risk
7879,Medium Risk
7880,Medium Risk
7881,High Risk
7882,Medium Risk
7883,Low Risk
7884,Medium Risk
7885,Medium Risk
7886,Low Risk
7887,Medium Risk
7888,Medium Risk
7889,Low Risk
7890,Medium Risk
7891,Low Risk
7892,Low Risk
7893,Medium Risk
7894,Medium Risk
7895,Low Risk
7896,Medium Risk
7897,Low Risk
7898,Medium Risk
7899,High Risk
7900,Medium Risk
7901,Low Risk
7902,High Risk
7903,Medium Risk
7904,Medium Risk
7905,Medium Risk
7906,Low Risk
7907,Medium Risk
7908,High Risk
7909,Low Risk
7910,Medium Risk
7911,Low Risk
7912,Medium Risk
7913,Medium Risk
7914,Low Risk
7915,Low Risk
7916,Low Risk
7917,Medium Risk
7918,Medium Risk
7919,Medium Risk
7920,Medium Risk
7921,Low Risk
7922,Medium Risk
7923,High Risk
7924,Medium Risk
7925,Medium Risk
7926,High Risk
7927,Medium Risk
7928,Medium Risk
7929,Low Risk
7930,Low Risk
7931,Medium Risk
7932,Low Risk
7933,Medium Risk
7934,Low Risk
7935,Medium Risk
7936,Medium Risk
7937,Low Risk
7938,Low Risk
7939,Medium Risk
7940,High Risk
7941,Low Risk
7942,Medium Risk
7943,Low Risk
7944,Medium Risk
7945,High Risk
7946,Medium Risk
7947,High Risk
7948,Low Risk
7949,Medium Risk
7950,Medium Risk
7951,Medium Risk
7952,Low Risk
7953,Medium Risk
7954,High Risk
7955,Low Risk
7956,Medium Risk
7957,Low Risk
7958,Medium Risk
7959,Low Risk
7960,High Risk
7961,Medium Risk
7962,High Risk
7963,Medium Risk
7964,Low Risk
7965,Medium Risk
7966,Low Risk
7967,Medium Risk
7968,Medium Risk
7969,High Risk
7970,Low Risk
7971,Low Risk
7972,Low Risk
7973,Low Risk
7974,Medium Risk
7975,Low Risk
7976,Low Risk
7977,Low Risk
7978,Medium Risk
7979,Low Risk
7980,Medium Risk
7981,Low Risk
7982,Medium Risk
7983,High Risk
7984,Low Risk
7985,High Risk
7986,Low Risk
7987,Medium Risk
7988,High Risk
7989,Low Risk
7990,Low Risk
7991,Medium Risk
7992,Low Risk
7993,High Risk
7994,Low Risk
7995,Low Risk
7996,Medium Risk
7997,Medium Risk
7998,Medium Risk
7999,Low Risk
8000,Low Risk
8001,Low Risk
8002,Low Risk
8003,Low Risk
8004,Low Risk
8005,Low Risk
8006,Medium Risk
8007,Medium Risk
8008,Low Risk
8009,Low Risk
8010,Low Risk
8011,Medium Risk
8012,Low Risk
8013,Medium Risk
8014,Medium Risk
8015,Low Risk
8016,High Risk
8017,Medium Risk
8018,High Risk
8019,Medium Risk
8020,Medium Risk
8021,High Risk
8022,High Risk
8023,Low Risk
8024,Medium Risk
8025,Medium Risk
8026,Medium Risk
8027,Medium Risk
8028,Medium Risk
8029,Medium Risk
8030,Low Risk
8031,Medium Risk
8032,Low Risk
8033,High Risk
8034,Low Risk
8035,Medium Risk
8036,Medium Risk
8037,Low Risk
8038,Low Risk
8039,Medium Risk
8040,Medium Risk
8041,Medium Risk
8042,High Risk
8043,Medium Risk
8044,Low Risk
8045,Medium Risk
8046,Medium Risk
8047,High Risk
8048,Low Risk
8049,High Risk
8050,Low Risk
8051,Low Risk
8052,High Risk
8053,Medium Risk
8054,Medium Risk
8055,Low Risk
8056,Low Risk
8057,Medium Risk
8058,Low Risk
8059,Medium Risk
8060,Low Risk
8061,Low Risk
8062,Medium Risk
8063,Low Risk
8064,Medium Risk
8065,Low Risk
8066,Medium Risk
8067,Medium Risk
8068,Medium Risk
8069,Low Risk
8070,Low Risk
8071,Low Risk
8072,High Risk
8073,Low Risk
8074,Medium Risk
8075,Medium Risk
8076,Medium Risk
8077,Medium Risk
8078,Low Risk
8079,Low Risk
8080,Low Risk
8081,Low Risk
8082,Low Risk
8083,High Risk
8084,Low Risk
8085,High Risk
8086,Medium Risk
8087,Low Risk
8088,Low Risk
8089,Low Risk
8090,High Risk
8091,High Risk
8092,Medium Risk
8093,Low Risk
8094,Low Risk
8095,Medium Risk
8096,Low Risk
8097,Medium Risk
8098,Medium Risk
8099,Low Risk
8100,High Risk
8101,Medium Risk
8102,Medium Risk
8103,Low Risk
8104,Low Risk
8105,High Risk
8106,Medium Risk
8107,Low Risk
8108,Medium Risk
8109,Medium Risk
8110,Low Risk
8111,High Risk
8112,Medium Risk
8113,Medium Risk
8114,Medium Risk
8115,High Risk
8116,Medium Risk
8117,Low Risk
8118,Medium Risk
8119,Medium Risk
8120,Low Risk
8121,Low Risk
8122,Low Risk
8123,High Risk
8124,Low Risk
8125,High Risk
8126,Low Risk
8127,Low Risk
8128,Low Risk
8129,Medium Risk
8130,High Risk
8131,Medium Risk
8132,Low Risk
8133,Low Risk
8134,Low Risk
8135,High Risk
8136,Low Risk
8137,Low Risk
8138,Medium Risk
8139,Medium Risk
8140,High Risk
8141,Medium Risk
8142,Low Risk
8143,Low Risk
8144,Medium Risk
8145,Medium Risk
8146,Low Risk
8147,Low Risk
8148,Medium Risk
8149,Medium Risk
8150,Low Risk
8151,Low Risk
8152,Low Risk
8153,Medium Risk
8154,Low Risk
8155,Low Risk
8156,Medium Risk
8157,High Risk
8158,Medium Risk
8159,Low Risk
8160,Low Risk
8161,Medium Risk
8162,Medium Risk
8163,Medium Risk
8164,Medium Risk
8165,Medium Risk
8166,Medium Risk
8167,Low Risk
8168,High Risk
8169,Medium Risk
8170,Low Risk
8171,Medium Risk
8172,Medium Risk
8173,Low Risk
8174,Medium Risk
8175,Medium Risk
8176,Low Risk
8177,Medium Risk
8178,High Risk
8179,High Risk
8180,Low Risk
8181,Medium Risk
8182,Low Risk
8183,Medium Risk
8184,Medium Risk
8185,Medium Risk
8186,Medium Risk
8187,Low Risk
8188,Medium Risk
8189,Medium Risk
8190,Low Risk
8191,High Risk
8192,Low Risk
8193,Medium Risk
8194,Low Risk
8195,Medium Risk
8196,Medium Risk
8197,Low Risk
8198,Low Risk
8199,Medium Risk
8200,Low Risk
8201,Medium Risk
8202,Low Risk
8203,High Risk
8204,Medium Risk
8205,Medium Risk
8206,Low Risk
8207,Low Risk
8208,Medium Risk
8209,Low Risk
8210,Medium Risk
8211,Low Risk
8212,Low Risk
8213,Medium Risk
8214,Medium Risk
8215,Low Risk
8216,Medium Risk
8217,High Risk
8218,Medium Risk
8219,High Risk
8220,Medium Risk
8221,Medium Risk
8222,High Risk
8223,Low Risk
8224,High Risk
8225,High Risk
8226,High Risk
8227,Medium Risk
8228,Medium Risk
8229,Low Risk
8230,High Risk
8231,High Risk
8232,Low Risk
8233,Low Risk
8234,Medium Risk
8235,Medium Risk
8236,Medium Risk
8237,Low Risk
8238,Medium Risk
8239,Medium Risk
8240,Low Risk
8241,Medium Risk
8242,Medium Risk
8243,Medium Risk
8244,Medium Risk
8245,Medium Risk
8246,Low Risk
8247,Low Risk
8248,Medium Risk
8249,Medium Risk
8250,Medium Risk
8251,Medium Risk
8252,Medium Risk
8253,Low Risk
8254,Medium Risk
8255,Medium Risk
8256,Medium Risk
8257,Low Risk
8258,Medium Risk
8259,Medium Risk
8260,Medium Risk
8261,Low Risk
8262,Medium Risk
8263,Medium Risk
8264,Low Risk
8265,Low Risk
8266,Medium Risk
8267,Low Risk
8268,Medium Risk
8269,Medium Risk
8270,High Risk
8271,Low Risk
8272,Medium Risk
8273,Low Risk
8274,Medium Risk
8275,Medium Risk
8276,High Risk
8277,Medium Risk
8278,Medium Risk
8279,High Risk
8280,Low Risk
8281,Medium Risk
8282,Low Risk
8283,Low Risk
8284,Medium Risk
8285,Medium Risk
8286,Medium Risk
8287,Medium Risk
8288,Medium Risk
8289,Low Risk
8290,Low Risk
8291,Low Risk
8292,Medium Risk
8293,Low Risk
8294,High Risk
8295,Medium Risk
8296,High Risk
8297,Medium Risk
8298,Medium Risk
8299,Medium Risk
8300,Low Risk
8301,Medium Risk
8302,Low Risk
8303,High Risk
8304,Medium Risk
8305,Medium Risk
8306,Medium Risk
8307,Low Risk
8308,Medium Risk
8309,Low Risk
8310,Medium Risk
8311,Low Risk
8312,Low Risk
8313,Medium Risk
8314,Low Risk
8315,Medium Risk
8316,Medium Risk
8317,Medium Risk
8318,Medium Risk
8319,Medium Risk
8320,Medium Risk
8321,Medium Risk
8322,Medium Risk
8323,Low Risk
8324,High Risk
8325,Low Risk
8326,Low Risk
8327,Low Risk
8328,Medium Risk
8329,Medium Risk
8330,Medium Risk
8331,Low Risk
8332,Medium Risk
8333,Low Risk
8334,Medium Risk
8335,Low Risk
8336,Medium Risk
8337,Medium Risk
8338,High Risk
8339,Low Risk
8340,Low Risk
8341,Medium Risk
8342,Medium Risk
8343,Medium Risk
8344,Medium Risk
8345,Low Risk
8346,Medium Risk
8347,Low Risk
8348,Medium Risk
8349,Medium Risk
8350,Medium Risk
8351,Medium Risk
8352,Medium Risk
8353,Low Risk
8354,Medium Risk
8355,Medium Risk
8356,Low Risk
8357,Medium Risk
8358,Low Risk
8359,Medium Risk
8360,Medium Risk
8361,Medium Risk
8362,Medium Risk
8363,Medium Risk
8364,Low Risk
8365,Low Risk
8366,Low Risk
8367,Low Risk
8368,Medium Risk
8369,Medium Risk
8370,Low Risk
8371,High Risk
8372,Medium Risk
8373,Low Risk
8374,Medium Risk
8375,Medium Risk
8376,Medium Risk
8377,Low Risk
8378,Medium Risk
8379,Low Risk
8380,Low Risk
8381,Low Risk
8382,Low Risk
8383,Medium Risk
8384,Low Risk
8385,Low Risk
8386,Medium Risk
8387,Medium Risk
8388,Medium Risk
8389,Low Risk
8390,High Risk
8391,Medium Risk
8392,Low Risk
8393,Low Risk
8394,Low Risk
8395,High Risk
8396,Low Risk
8397,Medium Risk
8398,Low Risk
8399,Medium Risk
8400,Low Risk
8401,Medium Risk
8402,Medium Risk
8403,Low Risk
8404,Low Risk
8405,Low Risk
8406,Low Risk
8407,Low Risk
8408,High Risk
8409,Medium Risk
8410,Medium Risk
8411,Low Risk
8412,Low Risk
8413,Medium Risk
8414,Low Risk
8415,Medium Risk
8416,Low Risk
8417,High Risk
8418,Low Risk
8419,Medium Risk
8420,Medium Risk
8421,Low Risk
8422,Medium Risk
8423,Low Risk
8424,Medium Risk
8425,Medium Risk
8426,Medium Risk
8427,Low Risk
8428,Medium Risk
8429,High Risk
8430,Medium Risk
8431,High Risk
8432,Low Risk
8433,Medium Risk
8434,Low Risk
8435,Low Risk
8436,Low Risk
8437,Medium Risk
8438,Medium Risk
8439,Low Risk
8440,Medium Risk
8441,Medium Risk
8442,Medium Risk
8443,Medium Risk
8444,Medium Risk
8445,Low Risk
8446,Low Risk
8447,High Risk
8448,Low Risk
8449,Low Risk
8450,Low Risk
8451,Low Risk
8452,Medium Risk
8453,Medium Risk
8454,Medium Risk
8455,Medium Risk
8456,High Risk
8457,Low Risk
8458,Medium Risk
8459,Medium Risk
8460,Medium Risk
8461,Low Risk
8462,Medium Risk
8463,Medium Risk
8464,Medium Risk
8465,Low Risk
8466,Medium Risk
8467,Low Risk
8468,High Risk
8469,High Risk
8470,Low Risk
8471,High Risk
8472,High Risk
8473,Medium Risk
8474,Medium Risk
8475,Low Risk
8476,Medium Risk
8477,Medium Risk
8478,Low Risk
8479,Low Risk
8480,Medium Risk
8481,Low Risk
8482,Low Risk
8483,Low Risk
8484,Medium Risk
8485,Medium Risk
8486,Medium Risk
8487,Low Risk
8488,Medium Risk
8489,Medium Risk
8490,Low Risk
8491,Medium Risk
8492,Low Risk
8493,Medium Risk
8494,Medium Risk
8495,Medium Risk
8496,Medium Risk
8497,Medium Risk
8498,Medium Risk
8499,High Risk
8500,Low Risk
8501,Medium Risk
8502,Low Risk
8503,High Risk
8504,Low Risk
8505,Medium Risk
8506,Medium Risk
8507,Low Risk
8508,High Risk
8509,Medium Risk
8510,Medium Risk
8511,Medium Risk
8512,Low Risk
8513,High Risk
8514,Medium Risk
8515,High Risk
8516,Low Risk
8517,Medium Risk
8518,Low Risk
8519,Low Risk
8520,Medium Risk
8521,High Risk
8522,Medium Risk
8523,Low Risk
8524,High Risk
8525,Low Risk
8526,High Risk
8527,Medium Risk
8528,Medium Risk
8529,Medium Risk
8530,Low Risk
8531,Medium Risk
8532,Medium Risk
8533,Medium Risk
8534,Medium Risk
8535,Medium Risk
8536,Medium Risk
8537,Low Risk
8538,Medium Risk
8539,Medium Risk
8540,Low Risk
8541,Low Risk
8542,Low Risk
8543,Medium Risk
8544,Medium Risk
8545,Low Risk
8546,Medium Risk
8547,High Risk
8548,Low Risk
8549,Medium Risk
8550,Low Risk
8551,Medium Risk
8552,Low Risk
8553,Low Risk
8554,Low Risk
8555,Low Risk
8556,Low Risk
8557,Low Risk
8558,Low Risk
8559,Medium Risk
8560,Medium Risk
8561,Low Risk
8562,Medium Risk
8563,Medium Risk
8564,High Risk
8565,Low Risk
8566,Medium Risk
8567,Medium Risk
8568,Low Risk
8569,Low Risk
8570,Low Risk
8571,Medium Risk
8572,Low Risk
8573,Medium Risk
8574,High Risk
8575,Medium Risk
8576,Medium Risk
8577,High Risk
8578,Medium Risk
8579,Medium Risk
8580,High Risk
8581,Medium Risk
8582,Low Risk
8583,High Risk
8584,Medium Risk
8585,Medium Risk
8586,Medium Risk
8587,Low Risk
8588,Medium Risk
8589,Low Risk
8590,Low Risk
8591,Medium Risk
8592,Medium Risk
8593,Medium Risk
8594,Low Risk
8595,Low Risk
8596,High Risk
8597,Low Risk
8598,Low Risk
8599,Medium Risk
8600,High Risk
8601,Medium Risk
8602,Medium Risk
8603,Medium Risk
8604,Low Risk
8605,Medium Risk
8606,Low Risk
8607,Medium Risk
8608,High Risk
8609,High Risk
8610,Medium Risk
8611,Low Risk
8612,Low Risk
8613,High Risk
8614,Low Risk
8615,Low Risk
8616,Medium Risk
8617,Low Risk
8618,Low Risk
8619,Low Risk
8620,Medium Risk
8621,Medium Risk
8622,Medium Risk
8623,Medium Risk
8624,Medium Risk
8625,Medium Risk
8626,Medium Risk
8627,Medium Risk
8628,Medium Risk
8629,Low Risk
8630,Low Risk
8631,Medium Risk
8632,Low Risk
8633,High Risk
8634,Low Risk
8635,Low Risk
8636,Medium Risk
8637,Low Risk
8638,Medium Risk
8639,Medium Risk
8640,Medium Risk
8641,Low Risk
8642,High Risk
8643,Low Risk
8644,Medium Risk
8645,Medium Risk
8646,Medium Risk
8647,Low Risk
8648,Medium Risk
8649,Medium Risk
8650,Medium Risk
8651,Medium Risk
8652,Low Risk
8653,Low Risk
8654,Low Risk
8655,High Risk
8656,Medium Risk
8657,High Risk
8658,Low Risk
8659,Low Risk
8660,Medium Risk
8661,Medium Risk
8662,Low Risk
8663,Medium Risk
8664,Medium Risk
8665,Low Risk
8666,Medium Risk
8667,Medium Risk
8668,Medium Risk
8669,Medium Risk
8670,Low Risk
8671,Low Risk
8672,Low Risk
8673,Medium Risk
8674,Low Risk
8675,Medium Risk
8676,Low Risk
8677,Low Risk
8678,Low Risk
8679,Low Risk
8680,Medium Risk
8681,Medium Risk
8682,Medium Risk
8683,High Risk
8684,Low Risk
8685,Low Risk
8686,Low Risk
8687,Medium Risk
8688,Medium Risk
8689,Medium Risk
8690,Low Risk
8691,Low Risk
8692,Low Risk
8693,Medium Risk
8694,Medium Risk
8695,Low Risk
8696,Low Risk
8697,High Risk
8698,Medium Risk
8699,Medium Risk
8700,Medium Risk
8701,Low Risk
8702,Medium Risk
8703,Medium Risk
8704,Low Risk
8705,Medium Risk
8706,Low Risk
8707,Low Risk
8708,Medium Risk
8709,High Risk
8710,Low Risk
8711,Medium Risk
8712,Low Risk
8713,Low Risk
8714,Medium Risk
8715,Medium Risk
8716,Low Risk
8717,Medium Risk
8718,Low Risk
8719,Medium Risk
8720,Medium Risk
8721,Medium Risk
8722,Low Risk
8723,Low Risk
8724,High Risk
8725,Low Risk
8726,Low Risk
8727,Low Risk
8728,High Risk
8729,Low Risk
8730,Low Risk
8731,Medium Risk
8732,Low Risk
8733,Medium Risk
8734,Low Risk
8735,Low Risk
8736,High Risk
8737,Medium Risk
8738,Medium Risk
8739,Low Risk
8740,Medium Risk
8741,Low Risk
8742,High Risk
8743,Low Risk
8744,Medium Risk
8745,Medium Risk
8746,Low Risk
8747,Medium Risk
8748,Medium Risk
8749,Medium Risk
8750,Low Risk
8751,Low Risk
8752,Medium Risk
8753,Medium Risk
8754,Low Risk
8755,Low Risk
8756,Medium Risk
8757,Medium Risk
8758,Low Risk
8759,Medium Risk
8760,Low Risk
8761,Low Risk
8762,Medium Risk
8763,Medium Risk
8764,Low Risk
8765,Medium Risk
8766,Medium Risk
8767,Medium Risk
8768,Medium Risk
8769,Medium Risk
8770,Medium Risk
8771,Medium Risk
8772,Medium Risk
8773,High Risk
8774,Medium Risk
8775,Medium Risk
8776,Low Risk
8777,Low Risk
8778,Low Risk
8779,Low Risk
8780,Low Risk
8781,Medium Risk
8782,Medium Risk
8783,Low Risk
8784,Medium Risk
8785,Medium Risk
8786,Low Risk
8787,Low Risk
8788,Low Risk
8789,Medium Risk
8790,Medium Risk
8791,Medium Risk
8792,Medium Risk
8793,Medium Risk
8794,Low Risk
8795,Low Risk
8796,Medium Risk
8797,Low Risk
8798,High Risk
8799,Medium Risk
8800,Low Risk
8801,Low Risk
8802,Medium Risk
8803,High Risk
8804,Medium Risk
8805,Low Risk
8806,Low Risk
8807,Low Risk
8808,Low Risk
8809,Medium Risk
8810,Medium Risk
8811,Medium Risk
8812,Medium Risk
8813,Low Risk
8814,Low Risk
8815,High Risk
8816,High Risk
8817,Low Risk
8818,Low Risk
8819,Low Risk
8820,Medium Risk
8821,Medium Risk
8822,High Risk
8823,Medium Risk
8824,Low Risk
8825,Low Risk
8826,Medium Risk
8827,Low Risk
8828,Medium Risk
8829,Medium Risk
8830,Low Risk
8831,Medium Risk
8832,High Risk
8833,Medium Risk
8834,Medium Risk
8835,Medium Risk
8836,Medium Risk
8837,Low Risk
8838,Low Risk
8839,Medium Risk
8840,High Risk
8841,Low Risk
8842,Low Risk
8843,Medium Risk
8844,High Risk
8845,Medium Risk
8846,Low Risk
8847,High Risk
8848,Low Risk
8849,Medium Risk
8850,Medium Risk
8851,Medium Risk
8852,Low Risk
8853,Medium Risk
8854,Medium Risk
8855,Medium Risk
8856,Medium Risk
8857,High Risk
8858,High Risk
8859,Medium Risk
8860,Low Risk
8861,Medium Risk
8862,Low Risk
8863,Low Risk
8864,Low Risk
8865,High Risk
8866,Medium Risk
8867,Low Risk
8868,Medium Risk
8869,Medium Risk
8870,Low Risk
8871,Medium Risk
8872,Medium Risk
8873,Low Risk
8874,Low Risk
8875,Low Risk
8876,Low Risk
8877,Medium Risk
8878,High Risk
8879,Low Risk
8880,Medium Risk
8881,Medium Risk
8882,Medium Risk
8883,Medium Risk
8884,High Risk
8885,Low Risk
8886,Low Risk
8887,High Risk
8888,Medium Risk
8889,Medium Risk
8890,Low Risk
8891,Low Risk
8892,Low Risk
8893,Medium Risk
8894,Medium Risk
8895,Medium Risk
8896,Low Risk
8897,Medium Risk
8898,Medium Risk
8899,Medium Risk
8900,Low Risk
8901,Low Risk
8902,Low Risk
8903,Low Risk
8904,Low Risk
8905,Medium Risk
8906,High Risk
8907,Low Risk
8908,Medium Risk
8909,Medium Risk
8910,Low Risk
8911,High Risk
8912,Medium Risk
8913,Low Risk
8914,Low Risk
8915,Low Risk
8916,Medium Risk
8917,Medium Risk
8918,Medium Risk
8919,Medium Risk
8920,High Risk
8921,Medium Risk
8922,Low Risk
8923,Low Risk
8924,Low Risk
8925,Low Risk
8926,Medium Risk
8927,Medium Risk
8928,Low Risk
8929,Low Risk
8930,High Risk
8931,Medium Risk
8932,Low Risk
8933,High Risk
8934,Low Risk
8935,Low Risk
8936,Low Risk
8937,Medium Risk
8938,Medium Risk
8939,Low Risk
8940,Medium Risk
8941,Medium Risk
8942,Low Risk
8943,Medium Risk
8944,Medium Risk
8945,Medium Risk
8946,Medium Risk
8947,Low Risk
8948,Low Risk
8949,Medium Risk
8950,Low Risk
8951,Low Risk
8952,Medium Risk
8953,Low Risk
8954,High Risk
8955,Low Risk
8956,Medium Risk
8957,Low Risk
8958,Low Risk
8959,Low Risk
8960,Medium Risk
8961,Low Risk
8962,Low Risk
8963,Medium Risk
8964,Low Risk
8965,Medium Risk
8966,Medium Risk
8967,High Risk
8968,Low Risk
8969,Low Risk
8970,Low Risk
8971,Medium Risk
8972,Medium Risk
8973,Medium Risk
8974,High Risk
8975,Medium Risk
8976,Low Risk
8977,Medium Risk
8978,Low Risk
8979,Low Risk
8980,Medium Risk
8981,Low Risk
8982,Medium Risk
8983,Medium Risk
8984,Low Risk
8985,High Risk
8986,Medium Risk
8987,Low Risk
8988,Medium Risk
8989,High Risk
8990,Medium Risk
8991,Medium Risk
8992,Medium Risk
8993,Low Risk
8994,Medium Risk
8995,High Risk
8996,Low Risk
8997,Low Risk
8998,High Risk
8999,High Risk
9000,Medium Risk
9001,Low Risk
9002,Low Risk
9003,Medium Risk
9004,Medium Risk
9005,Medium Risk
9006,Low Risk
9007,High Risk
9008,Low Risk
9009,Medium Risk
9010,High Risk
9011,Low Risk
9012,Medium Risk
9013,High Risk
9014,Medium Risk
9015,Medium Risk
9016,Medium Risk
9017,Medium Risk
9018,Medium Risk
9019,Low Risk
9020,High Risk
9021,Low Risk
9022,Low Risk
9023,Medium Risk
9024,High Risk
9025,Low Risk
9026,Medium Risk
9027,Low Risk
9028,Low Risk
9029,Medium Risk
9030,Medium Risk
9031,Medium Risk
9032,High Risk
9033,Low Risk
9034,High Risk
9035,High Risk
9036,Medium Risk
9037,Medium Risk
9038,Medium Risk
9039,Medium Risk
9040,Low Risk
9041,Medium Risk
9042,Low Risk
9043,Low Risk
9044,Medium Risk
9045,Low Risk
9046,Low Risk
9047,Medium Risk
9048,High Risk
9049,Low Risk
9050,Low Risk
9051,Medium Risk
9052,Medium Risk
9053,Low Risk
9054,Low Risk
9055,Medium Risk
9056,Low Risk
9057,Low Risk
9058,Low Risk
9059,Low Risk
9060,High Risk
9061,Medium Risk
9062,Medium Risk
9063,High Risk
9064,High Risk
9065,Medium Risk
9066,Medium Risk
9067,High Risk
9068,Medium Risk
9069,Medium Risk
9070,Medium Risk
9071,Medium Risk
9072,Medium Risk
9073,Medium Risk
9074,Medium Risk
9075,High Risk
9076,Low Risk
9077,Medium Risk
9078,Low Risk
9079,Low Risk
9080,High Risk
9081,Medium Risk
9082,Medium Risk
9083,Medium Risk
9084,Medium Risk
9085,High Risk
9086,Low Risk
9087,Medium Risk
9088,Medium Risk
9089,Low Risk
9090,High Risk
9091,Low Risk
9092,Medium Risk
9093,Low Risk
9094,Medium Risk
9095,Medium Risk
9096,Medium Risk
