customer_id,risk_tier,risk_score,recommended_action,action_reason,action_priority,credit_limit_usd,expected_loss_usd,avg_utilization,on_time_months,max_delinquency,consecutive_delays,balance_volatility,default_next_month
19000,High Risk,0.9685717,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2187.097387096774,1.093254761904762,2,2,4,3243.032988834166,1
9695,High Risk,0.9685434,Priority collections review,Severe delinquency history,High,645.1612903225806,624.8667096774194,0.8793833333333333,0,3,6,1428.8712561552447,1
26235,High Risk,0.9684087,Priority collections review,Severe delinquency history,High,1612.9032258064515,1561.9495161290322,1.0113766666666668,1,4,5,1759.6574003670903,1
9839,High Risk,0.96837515,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4685.686209677419,0.69827,0,2,6,3052.392487869147,1
2462,High Risk,0.9683415,Hardship outreach,Persistent delayed payments,High,967.741935483871,937.1046774193549,0.9661777777777776,0,2,6,1911.4204840031057,1
11969,High Risk,0.9682025,Priority collections review,Severe delinquency history,High,2258.064516129032,2186.2637096774192,0.1286738095238095,2,3,3,412.8338245186151,1
7146,High Risk,0.9681644,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3123.1109677419354,0.2717216666666667,2,2,3,1636.7011231946617,0
1707,High Risk,0.96811134,Hardship outreach,Persistent delayed payments,High,7419.354838709677,7182.761554838709,0.5248036231884058,0,2,6,2118.977434204212,0
16098,High Risk,0.9680944,Priority collections review,Severe delinquency history,High,967.741935483871,936.8655483870969,0.620511111111111,0,4,6,1735.8287549947624,1
6895,High Risk,0.96807164,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1873.6870451612904,0.8189611111111111,0,2,6,1739.8660484838097,1
2168,High Risk,0.9680682,Priority collections review,Severe delinquency history,High,12903.225806451612,12491.20258064516,0.46914875,0,3,6,8452.782423557346,1
8090,High Risk,0.96806765,Hardship outreach,Persistent delayed payments,High,645.1612903225806,624.5597741935483,0.2724333333333333,0,2,6,1850.9291360467223,1
2115,High Risk,0.96805924,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2185.9402193548385,0.1954023809523809,0,2,6,723.1252772975556,1
27140,High Risk,0.9680296,Hardship outreach,Persistent delayed payments,High,6451.612903225806,6245.352258064516,0.3512758333333333,0,2,6,7536.179467519777,1
9414,High Risk,0.96799994,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3122.580451612903,0.9918983333333332,0,2,6,1417.954924060235,1
12163,High Risk,0.96798784,Hardship outreach,Persistent delayed payments,High,3870.967741935484,3747.0497032258068,0.4797902777777778,0,2,6,2346.77399139045,1
2375,High Risk,0.9678711,Priority collections review,Severe delinquency history,High,1612.9032258064515,1561.0824193548385,0.7460400000000001,0,3,6,1268.50226645442,1
29623,High Risk,0.967867,Priority collections review,Severe delinquency history,High,3548.3870967741937,3434.3667741935487,0.3717954545454545,0,3,6,1671.252793565354,1
14884,High Risk,0.96785396,Hardship outreach,Persistent delayed payments,High,645.1612903225806,624.4219096774193,0.6508166666666667,1,2,5,1510.7555284249886,1
20426,High Risk,0.9677165,Hardship outreach,Persistent delayed payments,High,645.1612903225806,624.3332258064515,0.4564833333333333,2,2,3,986.4594602246292,0
6582,High Risk,0.9676943,Priority collections review,Severe delinquency history,High,7741.935483870968,7491.826838709678,0.9042888888888888,0,3,6,4279.763903145437,1
5339,High Risk,0.9676647,Priority collections review,Severe delinquency history,High,645.1612903225806,624.2998064516129,0.0825,0,4,6,0.0,1
10390,High Risk,0.9676647,Priority collections review,Severe delinquency history,High,645.1612903225806,624.2998064516129,0.0825,0,4,6,0.0,1
11511,High Risk,0.9676647,Priority collections review,Severe delinquency history,High,645.1612903225806,624.2998064516129,0.0825,0,4,6,0.0,0
12431,High Risk,0.9676647,Priority collections review,Severe delinquency history,High,645.1612903225806,624.2998064516129,0.0825,0,4,6,0.0,1
12433,High Risk,0.9676647,Priority collections review,Severe delinquency history,High,645.1612903225806,624.2998064516129,0.0825,0,4,6,0.0,0
14295,High Risk,0.9676647,Priority collections review,Severe delinquency history,High,645.1612903225806,624.2998064516129,0.0825,0,4,6,0.0,1
21583,High Risk,0.9676647,Priority collections review,Severe delinquency history,High,645.1612903225806,624.2998064516129,0.0825,0,4,6,0.0,1
29250,High Risk,0.9676647,Priority collections review,Severe delinquency history,High,645.1612903225806,624.2998064516129,0.0825,0,4,6,0.0,1
16178,High Risk,0.9676307,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1560.6946774193545,0.6012466666666666,0,2,6,1504.102877687117,1
21343,High Risk,0.9675327,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4681.609838709678,0.1064855555555555,0,2,6,929.4437942482948,1
22095,High Risk,0.9675318,Hardship outreach,Persistent delayed payments,High,7419.354838709677,7178.461741935484,0.1577942028985507,0,2,6,1302.769920848139,1
11428,High Risk,0.96737355,Priority collections review,Severe delinquency history,High,3870.967741935484,3744.671806451613,0.9122097222222224,2,3,3,4693.13675132812,1
27731,High Risk,0.9673401,Priority collections review,Severe delinquency history,High,967.741935483871,936.1355806451613,0.3577222222222222,0,3,6,1134.0718966038555,1
29571,High Risk,0.9673126,Hardship outreach,Persistent delayed payments,High,4516.129032258064,4368.508516129032,0.5450333333333334,0,2,6,2778.7147148756862,1
10143,High Risk,0.9673053,Hardship outreach,Persistent delayed payments,High,12903.225806451612,12481.358709677419,0.13125125,0,2,6,2377.848502323056,0
15766,High Risk,0.96722364,Priority collections review,Severe delinquency history,High,967.741935483871,936.0228774193549,0.4545222222222222,0,3,6,3978.740537741393,1
6456,High Risk,0.9671856,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2495.9628387096773,0.6975354166666667,0,2,6,1726.1945911937817,0
1250,High Risk,0.96715254,Priority collections review,Severe delinquency history,High,11290.322580645161,10919.464161290321,0.0068571428571428,0,7,6,0.0,1
20255,High Risk,0.96715254,Priority collections review,Severe delinquency history,High,11290.322580645161,10919.464161290321,0.0068571428571428,0,7,6,0.0,1
14063,High Risk,0.967138,Priority collections review,Severe delinquency history,High,967.741935483871,935.94,0.4314055555555556,0,3,6,910.3872619202592,1
8574,High Risk,0.9669864,Priority collections review,Severe delinquency history,High,645.1612903225806,623.862193548387,0.5301083333333333,0,3,6,1259.783063335377,1
4263,High Risk,0.9669274,Priority collections review,Severe delinquency history,High,1612.9032258064515,1559.560322580645,0.6903566666666666,3,3,2,2552.5762215194804,1
16730,High Risk,0.9667413,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1559.2601612903225,0.7066933333333334,0,2,6,1318.8791706091451,1
8857,High Risk,0.9667085,Priority collections review,Severe delinquency history,High,2580.6451612903224,2494.7316129032256,0.49451875,0,3,6,1506.7993562515217,1
9843,High Risk,0.9666716,Hardship outreach,Persistent delayed payments,High,967.741935483871,935.4886451612903,0.9388333333333332,0,2,6,1749.5451980443374,1
25025,High Risk,0.9666513,Hardship outreach,Persistent delayed payments,High,6129.032258064516,5924.637,0.2016263157894736,0,2,6,1510.5144818901936,1
534,High Risk,0.9665877,Priority collections review,Severe delinquency history,High,3225.806451612903,3118.024838709677,0.5944083333333333,2,3,3,3925.400688677102,1
11908,High Risk,0.9665033,Priority collections review,Severe delinquency history,High,4193.548387096774,4053.078354838709,0.1549474358974359,0,3,6,1203.6887332972203,1
4337,High Risk,0.9664196,Priority collections review,Severe delinquency history,High,10645.16129032258,10287.692516129031,1.09690202020202,0,8,6,12069.405083377833,1
29029,High Risk,0.96639544,Priority collections review,Severe delinquency history,High,5161.290322580645,4987.847432258064,0.9116052083333334,2,3,3,13986.84137919161,1
10759,High Risk,0.966267,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2181.8932258064515,0.6599785714285714,0,2,6,1681.369768968147,0
21648,High Risk,0.96624446,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2181.842329032258,0.9884857142857144,0,2,6,1657.8939652462698,1
16455,High Risk,0.9662122,Priority collections review,Severe delinquency history,High,2580.6451612903224,2493.450838709677,0.8399666666666666,0,3,6,2238.3725040007675,1
22879,High Risk,0.9662053,Hardship outreach,Persistent delayed payments,High,9354.838709677419,9038.694741935484,0.7835931034482759,0,2,6,9429.31719691304,1
649,High Risk,0.96610916,Hardship outreach,Persistent delayed payments,High,9032.258064516129,8726.147251612903,0.6849750000000001,0,2,6,6609.407446965272,1
16521,High Risk,0.9660668,Priority collections review,Severe delinquency history,High,645.1612903225806,623.2689032258064,0.7809583333333334,2,3,3,1608.5809170404411,0
9651,High Risk,0.9660294,Priority collections review,Severe delinquency history,High,2258.064516129032,2181.3567096774195,0.9387166666666666,0,3,6,2686.3399946147297,1
24382,High Risk,0.9659959,Hardship outreach,Persistent delayed payments,High,5161.290322580645,4985.78529032258,0.6650677083333333,0,2,6,3287.089376129993,0
7857,High Risk,0.96597266,Priority collections review,Severe delinquency history,High,9677.41935483871,9348.122516129033,1.0282749999999998,0,5,6,4578.575706483403,1
9732,High Risk,0.965924,Hardship outreach,Persistent delayed payments,High,5161.290322580645,4985.414193548387,1.001063541666667,1,2,5,3335.82532016691,1
23864,High Risk,0.9658807,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1557.8720967741936,0.4683566666666667,0,2,6,1039.6282829293684,1
4741,High Risk,0.96586514,Priority collections review,Severe delinquency history,High,1612.9032258064515,1557.847,0.38318,2,3,3,717.8426011320308,0
8822,High Risk,0.9658649,Priority collections review,Severe delinquency history,High,967.741935483871,934.7079677419355,0.9901833333333332,0,3,6,543.0557061665037,1
23716,High Risk,0.9658512,Priority collections review,Severe delinquency history,High,9032.258064516129,8723.81729032258,0.4674166666666666,0,4,6,3061.979925908507,1
14259,High Risk,0.96583074,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1557.791516129032,0.1412233333333333,0,2,6,720.2259136317346,1
12319,High Risk,0.96579015,Priority collections review,Severe delinquency history,High,645.1612903225806,623.0904193548387,0.8823833333333333,2,3,3,609.2715869517194,1
23031,High Risk,0.9657746,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4673.102903225807,0.7245611111111111,0,2,6,3396.1193981759043,1
4193,High Risk,0.9657273,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1557.6246774193546,0.2518566666666667,2,2,3,1142.306686781911,1
7271,High Risk,0.9656812,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3115.1006451612902,0.4037816666666666,0,2,6,1879.7722645753304,1
15034,High Risk,0.9656534,Hardship outreach,Persistent delayed payments,High,5806.451612903225,5607.019741935484,0.6576935185185184,0,2,6,3359.892165928345,1
13314,High Risk,0.9656204,Priority collections review,Severe delinquency history,High,967.741935483871,934.4713548387098,0.9316444444444444,0,3,6,952.4380644780356,1
4125,High Risk,0.9656159,Priority collections review,Severe delinquency history,High,1935.483870967742,1868.934,0.8274888888888889,2,3,2,5346.204959283423,1
9551,High Risk,0.96553093,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2491.692722580645,0.9428416666666668,0,2,6,1518.7761739857085,0
29287,High Risk,0.9654537,Hardship outreach,Persistent delayed payments,High,6451.612903225806,6228.733548387096,0.0587916666666666,0,2,6,22678.19253526759,1
12967,High Risk,0.9652284,Priority collections review,Severe delinquency history,High,12903.225806451612,12454.56,0.9663254166666664,0,7,6,15855.857888069844,1
13232,High Risk,0.9650795,Priority collections review,Severe delinquency history,High,645.1612903225806,622.631935483871,0.1049999999999999,0,7,6,501.9960159204453,1
25570,High Risk,0.96503085,Priority collections review,Severe delinquency history,High,4193.548387096774,4046.9035645161284,0.1531025641025641,0,3,6,1107.4931452007577,1
10391,High Risk,0.9649017,Hardship outreach,Persistent delayed payments,High,6451.612903225806,6225.1722580645155,0.473595,0,2,6,3785.91294141849,1
27054,High Risk,0.96489054,Hardship outreach,Persistent delayed payments,High,967.741935483871,933.7650387096774,0.8245222222222223,0,2,6,1664.0782032905383,1
7549,High Risk,0.9648386,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2489.906064516129,0.2913645833333333,2,2,3,1588.7686322012612,0
1572,High Risk,0.9646916,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4667.862580645162,0.0804366666666666,2,2,3,1756.9254679695437,0
11207,High Risk,0.96462107,Priority collections review,Severe delinquency history,High,6451.612903225806,6223.361741935483,0.012215,0,7,6,0.0,1
20903,High Risk,0.96462107,Priority collections review,Severe delinquency history,High,6451.612903225806,6223.361741935483,0.012215,0,7,6,0.0,1
21402,High Risk,0.9645933,Hardship outreach,Persistent delayed payments,High,3870.967741935484,3733.909548387097,0.7076805555555556,0,2,6,3003.6821846970875,1
11994,High Risk,0.9645882,Hardship outreach,Persistent delayed payments,High,3225.806451612903,3111.5748387096774,0.320405,2,2,3,1579.310450798069,0
9910,High Risk,0.9645719,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1555.761129032258,0.8676366666666667,1,2,5,1463.392553851039,1
20771,High Risk,0.9645323,Priority collections review,Severe delinquency history,High,1612.9032258064515,1555.697258064516,0.97031,0,3,6,3167.114570077944,1
16961,High Risk,0.96452844,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1555.6910322580645,0.9100266666666664,0,2,6,1886.459399686796,1
28504,High Risk,0.96450937,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4666.9808225806455,0.7409811111111111,0,2,6,5782.816663760547,1
14097,High Risk,0.9644149,Priority collections review,Severe delinquency history,High,645.1612903225806,622.2031612903226,0.6930083333333333,0,3,6,791.3778911914754,1
6541,High Risk,0.9643354,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1866.4556129032258,0.9729388888888888,0,2,6,3122.8806359940604,1
18868,High Risk,0.9643171,Priority collections review,Severe delinquency history,High,5806.451612903225,5599.260580645161,1.0483574074074071,0,8,6,6244.197647950188,1
26652,High Risk,0.9641882,Hardship outreach,Persistent delayed payments,High,322.5806451612903,311.0284516129032,0.8188666666666666,0,2,6,1438.1501544229193,1
28532,High Risk,0.9641781,Hardship outreach,Persistent delayed payments,High,6451.612903225806,6220.503870967742,0.4250958333333334,0,2,6,3051.616385895624,1
2927,High Risk,0.96410996,Hardship outreach,Persistent delayed payments,High,967.741935483871,933.0096387096775,0.8971944444444445,0,2,6,1659.1765929721485,1
5057,High Risk,0.9639164,Hardship outreach,Persistent delayed payments,High,3870.967741935484,3731.2892903225807,0.5543680555555556,0,2,6,2406.5604847305763,1
